Freq.	V(n004)*I(R_load)
Step Information: Kv=100m  (Step: 1/5)
8.91892972972963e+04	-6.38382073387458e-02,-1.06918292962302e-01
8.92893963963954e+04	-6.36832360209487e-02,-1.05732948085889e-01
8.93894954954945e+04	-6.35240040238452e-02,-1.04564167863209e-01
8.94895945945936e+04	-6.33606999045613e-02,-1.03411691760156e-01
8.95896936936927e+04	-6.31935059369426e-02,-1.02275263282782e-01
8.96897927927918e+04	-6.30225983137770e-02,-1.01154629936556e-01
8.97898918918909e+04	-6.28481473426016e-02,-1.00049543184324e-01
8.98899909909900e+04	-6.26703176349916e-02,-9.89597584034232e-02
8.99900900900891e+04	-6.24892682900246e-02,-9.78850348417877e-02
9.00901891891882e+04	-6.23051530718149e-02,-9.68251355733205e-02
9.01902882882873e+04	-6.21181205809845e-02,-9.57798274525829e-02
9.02903873873864e+04	-6.19283144211149e-02,-9.47488810688657e-02
9.03904864864855e+04	-6.17358733594337e-02,-9.37320706998180e-02
9.04905855855846e+04	-6.15409314825510e-02,-9.27291742645884e-02
9.05906846846837e+04	-6.13436183470249e-02,-9.17399732766924e-02
9.06907837837828e+04	-6.11440591251609e-02,-9.07642527966058e-02
9.07908828828819e+04	-6.09423747461540e-02,-8.98018013841170e-02
9.08909819819810e+04	-6.07386820324726e-02,-8.88524110506391e-02
9.09910810810801e+04	-6.05330938320960e-02,-8.79158772113241e-02
9.10911801801792e+04	-6.03257191463106e-02,-8.69919986372800e-02
9.11912792792783e+04	-6.01166632534419e-02,-8.60805774077713e-02
9.12913783783774e+04	-5.99060278285908e-02,-8.51814188624692e-02
9.13914774774765e+04	-5.96939110595260e-02,-8.42943315539035e-02
9.14915765765755e+04	-5.94804077588229e-02,-8.34191271999817e-02
9.15916756756746e+04	-5.92656094723847e-02,-8.25556206368105e-02
9.16917747747737e+04	-5.90496045844390e-02,-8.17036297716818e-02
9.17918738738728e+04	-5.88324784192419e-02,-8.08629755363742e-02
9.18919729729719e+04	-5.86143133394065e-02,-8.00334818407363e-02
9.19920720720710e+04	-5.83951888410394e-02,-7.92149755265571e-02
9.20921711711701e+04	-5.81751816460046e-02,-7.84072863218983e-02
9.21922702702692e+04	-5.79543657909854e-02,-7.76102467956728e-02
9.22923693693683e+04	-5.77328127138232e-02,-7.68236923126608e-02
9.23924684684674e+04	-5.75105913370694e-02,-7.60474609890220e-02
9.24925675675665e+04	-5.72877681487680e-02,-7.52813936480778e-02
9.25926666666656e+04	-5.70644072806678e-02,-7.45253337766833e-02
9.26927657657647e+04	-5.68405705840758e-02,-7.37791274819927e-02
9.27928648648638e+04	-5.66163177030423e-02,-7.30426234486904e-02
9.28929639639629e+04	-5.63917061453193e-02,-7.23156728967152e-02
9.29930630630620e+04	-5.61667913510860e-02,-7.15981295394904e-02
9.30931621621611e+04	-5.59416267593104e-02,-7.08898495426175e-02
9.31932612612602e+04	-5.57162638722191e-02,-7.01906914831367e-02
9.32933603603593e+04	-5.54907523174454e-02,-6.95005163092193e-02
9.33934594594584e+04	-5.52651399083904e-02,-6.88191873004352e-02
9.34935585585575e+04	-5.50394727025385e-02,-6.81465700285523e-02
9.35936576576566e+04	-5.48137950579495e-02,-6.74825323187957e-02
9.36937567567557e+04	-5.45881496879864e-02,-6.68269442117103e-02
9.37938558558548e+04	-5.43625777141572e-02,-6.61796779255051e-02
9.38939549549539e+04	-5.41371187174513e-02,-6.55406078189219e-02
9.39940540540530e+04	-5.39118107878991e-02,-6.49096103547130e-02
9.40941531531521e+04	-5.36866905726301e-02,-6.42865640635307e-02
9.41942522522512e+04	-5.34617933223215e-02,-6.36713495084502e-02
9.42943513513503e+04	-5.32371529362324e-02,-6.30638492499719e-02
9.43944504504494e+04	-5.30128020058731e-02,-6.24639478115539e-02
9.44945495495485e+04	-5.27887718570632e-02,-6.18715316456873e-02
9.45946486486476e+04	-5.25650925908915e-02,-6.12864891004721e-02
9.46947477477467e+04	-5.23417931231808e-02,-6.07087103867604e-02
9.47948468468458e+04	-5.21189012229211e-02,-6.01380875457447e-02
9.48949459459449e+04	-5.18964435492301e-02,-5.95745144171134e-02
9.49950450450440e+04	-5.16744456872946e-02,-5.90178866077175e-02
9.50951441441431e+04	-5.14529321831922e-02,-5.84681014606912e-02
9.51952432432422e+04	-5.12319265774860e-02,-5.79250580251430e-02
9.52953423423413e+04	-5.10114514379183e-02,-5.73886570262837e-02
9.53954414414404e+04	-5.07915283908790e-02,-5.68588008360900e-02
9.54955405405395e+04	-5.05721781520154e-02,-5.63353934444161e-02
9.55956396396386e+04	-5.03534205558730e-02,-5.58183404306449e-02
9.56957387387377e+04	-5.01352745845498e-02,-5.53075489357188e-02
9.57958378378367e+04	-4.99177583954401e-02,-5.48029276347680e-02
9.58959369369358e+04	-4.97008893481090e-02,-5.43043867100802e-02
9.59960360360349e+04	-4.94846840304097e-02,-5.38118378246275e-02
9.60961351351340e+04	-4.92691582835847e-02,-5.33251940959666e-02
9.61962342342331e+04	-4.90543272268162e-02,-5.28443700706821e-02
9.62963333333322e+04	-4.88402052808010e-02,-5.23692816991656e-02
9.63964324324313e+04	-4.86268061906507e-02,-5.18998463109077e-02
9.64965315315304e+04	-4.84141430481592e-02,-5.14359825902096e-02
9.65966306306295e+04	-4.82022283132101e-02,-5.09776105522668e-02
9.66967297297286e+04	-4.79910738346329e-02,-5.05246515197635e-02
9.67968288288277e+04	-4.77806908703497e-02,-5.00770280997771e-02
9.68969279279268e+04	-4.75710901069610e-02,-4.96346641611898e-02
9.69970270270259e+04	-4.73622816785705e-02,-4.91974848123926e-02
9.70971261261250e+04	-4.71542751851372e-02,-4.87654163794964e-02
9.71972252252241e+04	-4.69470797102756e-02,-4.83383863848500e-02
9.72973243243232e+04	-4.67407038383700e-02,-4.79163235259837e-02
9.73974234234223e+04	-4.65351556712615e-02,-4.74991576548969e-02
9.74975225225214e+04	-4.63304428443932e-02,-4.70868197577506e-02
9.75976216216205e+04	-4.61265725423953e-02,-4.66792419348887e-02
9.76977207207196e+04	-4.59235515142493e-02,-4.62763573812807e-02
9.77978198198187e+04	-4.57213860879288e-02,-4.58781003672163e-02
9.78979189189178e+04	-4.55200821846161e-02,-4.54844062194612e-02
9.79980180180169e+04	-4.53196453324381e-02,-4.50952113026712e-02
9.80981171171160e+04	-4.51200806798493e-02,-4.47104530011631e-02
9.81982162162151e+04	-4.49213930084439e-02,-4.43300697010592e-02
9.82983153153142e+04	-4.47235867455414e-02,-4.39540007726955e-02
9.83984144144133e+04	-4.45266659762725e-02,-4.35821865533788e-02
9.84985135135124e+04	-4.43306344553270e-02,-4.32145683304635e-02
9.85986126126115e+04	-4.41354956183092e-02,-4.28510883247201e-02
9.86987117117106e+04	-4.39412525927454e-02,-4.24916896740215e-02
9.87988108108097e+04	-4.37479082087757e-02,-4.21363164173167e-02
9.88989099099088e+04	-4.35554650094597e-02,-4.17849134789123e-02
9.89990090090079e+04	-4.33639252608338e-02,-4.14374266530133e-02
9.90991081081070e+04	-4.31732909615477e-02,-4.10938025885812e-02
9.91992072072061e+04	-4.29835638523240e-02,-4.07539887744237e-02
9.92993063063052e+04	-4.27947454250133e-02,-4.04179335246448e-02
9.93994054054043e+04	-4.26068369314414e-02,-4.00855859642375e-02
9.94995045045034e+04	-4.24198393919207e-02,-3.97568960150434e-02
9.95996036036025e+04	-4.22337536035621e-02,-3.94318143819266e-02
9.96997027027016e+04	-4.20485801482809e-02,-3.91102925392032e-02
9.97998018018007e+04	-4.18643194005252e-02,-3.87922827173234e-02
9.98999009008998e+04	-4.16809715348345e-02,-3.84777378898059e-02
1.00000000000000e+05	-4.14985365331153e-02,-3.81666117604096e-02
Step Information: Kv=700m  (Step: 4/5)
1.00000000000000e+00	-3.17728385021489e-30,4.12630410924254e-35
1.01099099099099e+02	-3.39270635670465e-18,4.45451821888636e-21
2.01198198198198e+02	-2.10778571497129e-16,5.50761458892345e-19
3.01297297297297e+02	-2.37730857432613e-15,9.30258096831143e-18
4.01396396396396e+02	-1.32922957595207e-14,6.92962370815724e-17
5.01495495495495e+02	-5.05614212896014e-14,3.29336504333879e-16
6.01594594594595e+02	-1.50699328501040e-13,1.17757894717055e-15
7.01693693693694e+02	-3.79539301080569e-13,3.45942724326718e-15
8.01792792792793e+02	-8.44968639506074e-13,8.80099053401955e-15
9.01891891891892e+02	-1.71200027564423e-12,2.00594918411380e-14
1.00199099099099e+03	-3.22019310059328e-12,4.19221941699072e-14
1.10209009009009e+03	-5.70343542724360e-12,8.16756163304352e-14
1.20218918918919e+03	-9.61210796835298e-12,1.50167046033938e-13
1.30228828828829e+03	-1.55376446849636e-11,2.62980623787371e-13
1.40238738738739e+03	-2.42395118505062e-11,4.41850567887069e-13
1.50248648648649e+03	-3.66746276847459e-11,7.16334438814284e-13
1.60258558558559e+03	-5.40292469406400e-11,1.12576970101458e-12
1.70268468468468e+03	-7.77533368780538e-11,1.72153723190590e-12
1.80278378378378e+03	-1.09597473132969e-10,2.56965585254790e-12
1.90288288288288e+03	-1.51652286091233e-10,3.75373241232127e-12
2.00298198198198e+03	-2.06390490503943e-10,5.37829245181171e-12
2.10308108108108e+03	-2.76711533239194e-10,7.57251699464563e-12
2.20318018018018e+03	-3.65988896254154e-10,1.04944115809009e-11
2.30327927927928e+03	-4.78120094094237e-10,1.43354342527671e-11
2.40337837837838e+03	-6.17579407484615e-10,1.93256098383202e-11
2.50347747747748e+03	-7.89473396875606e-10,2.57391585521252e-11
2.60357657657658e+03	-9.99599242139547e-10,3.39006676433384e-11
2.70367567567567e+03	-1.25450595699506e-09,4.41918355736974e-11
2.80377477477477e+03	-1.56155852915715e-09,5.70588190003864e-11
2.90387387387387e+03	-1.92900503968076e-09,7.30202136734112e-11
3.00397297297297e+03	-2.36604681748357e-09,9.26757012351439e-11
3.10407207207207e+03	-2.88291168760311e-09,1.16715394832129e-10
3.20417117117117e+03	-3.49093037436685e-09,1.45929917417056e-10
3.30427027027027e+03	-4.20261612333316e-09,1.81221247634618e-10
3.40436936936937e+03	-5.03174760859956e-09,2.23614369249358e-10
3.50446846846847e+03	-5.99345519487494e-09,2.74269761186214e-10
3.60456756756757e+03	-7.10431062657613e-09,3.34496766422081e-10
3.70466666666666e+03	-8.38242021914085e-09,4.05767879185402e-10
3.80476576576576e+03	-9.84752163075019e-09,4.89733991195515e-10
3.90486486486486e+03	-1.15210842957275e-08,5.88240639004240e-10
4.00496396396396e+03	-1.34264136040307e-08,7.03345295893566e-10
4.10506306306306e+03	-1.55887589144838e-08,8.37335753237324e-10
4.20516216216216e+03	-1.80354254927043e-08,9.92749637741195e-10
4.30526126126126e+03	-2.07958904680808e-08,1.17239511256898e-09
4.40536036036036e+03	-2.39019229076380e-08,1.37937281199516e-09
4.50545945945946e+03	-2.73877081082083e-08,1.61709906095552e-09
4.60555855855856e+03	-3.12899762119992e-08,1.88933043264810e-09
4.70565765765766e+03	-3.56481352544223e-08,2.20018969920923e-09
4.80575675675676e+03	-4.05044087569264e-08,2.55419323242579e-09
4.90585585585586e+03	-4.59039779815600e-08,2.95627991347945e-09
5.00595495495496e+03	-5.18951289680915e-08,3.41184161281756e-09
5.10605405405406e+03	-5.85294044787199e-08,3.92675530344255e-09
5.20615315315316e+03	-6.58617609797491e-08,4.50741687321440e-09
5.30625225225225e+03	-7.39507307940522e-08,5.16077670410453e-09
5.40635135135135e+03	-8.28585895627451e-08,5.89437708885451e-09
5.50645045045045e+03	-9.26515291592024e-08,6.71639155805939e-09
5.60654954954955e+03	-1.03399836203418e-07,7.63566619336415e-09
5.70664864864865e+03	-1.15178076329718e-07,8.66176300527132e-09
5.80674774774775e+03	-1.28065284365981e-07,9.80500545695798e-09
5.90684684684685e+03	-1.42145160587842e-07,1.10765262185422e-08
6.00694594594595e+03	-1.57506273216824e-07,1.24883172393424e-08
6.10704504504505e+03	-1.74242267336989e-07,1.40532822290078e-08
6.20714414414415e+03	-1.92452080410481e-07,1.57852916417543e-08
6.30724324324325e+03	-2.12240164578388e-07,1.76992402614847e-08
6.40734234234235e+03	-2.33716715939452e-07,1.98111074893664e-08
6.50744144144145e+03	-2.56997911005593e-07,2.21380204390767e-08
6.60754054054055e+03	-2.82206150539745e-07,2.46983199491137e-08
6.70763963963965e+03	-3.09470310988291e-07,2.75116296256456e-08
6.80773873873875e+03	-3.38926003727388e-07,3.05989280336556e-08
6.90783783783785e+03	-3.70715842349660e-07,3.39826241587348e-08
7.00793693693695e+03	-4.04989718225232e-07,3.76866362664425e-08
7.10803603603605e+03	-4.41905084578707e-07,4.17364742911436e-08
7.20813513513514e+03	-4.81627249331661e-07,4.61593258911951e-08
7.30823423423424e+03	-5.24329676968423e-07,5.09841463127105e-08
7.40833333333334e+03	-5.70194299691312e-07,5.62417522096013e-08
7.50843243243244e+03	-6.19411838140336e-07,6.19649195731748e-08
7.60853153153154e+03	-6.72182131961252e-07,6.81884859308863e-08
7.70863063063064e+03	-7.28714480515321e-07,7.49494569794042e-08
7.80872972972974e+03	-7.89227994033623e-07,8.22871178243761e-08
7.90882882882884e+03	-8.53951955528802e-07,9.02431490052814e-08
8.00892792792794e+03	-9.23126193787345e-07,9.88617474911528e-08
8.10902702702704e+03	-9.97001467776142e-07,1.08189752840032e-07
8.20912612612614e+03	-1.07583986280802e-06,1.18276778722764e-07
8.30922522522524e+03	-1.15991519882229e-06,1.29175350019517e-07
8.40932432432434e+03	-1.24951345114809e-06,1.40941045705376e-07
8.50942342342344e+03	-1.34493318413042e-06,1.53632647750274e-07
8.60952252252254e+03	-1.44648599801122e-06,1.67312296267505e-07
8.70962162162164e+03	-1.55449698947085e-06,1.82045651153801e-07
8.80972072072074e+03	-1.66930522624887e-06,1.97902060473935e-07
8.90981981981984e+03	-1.79126423627656e-06,2.14954735852975e-07
9.00991891891893e+03	-1.92074251176815e-06,2.33280935149588e-07
9.11001801801803e+03	-2.05812402873263e-06,2.52962152694576e-07
9.21011711711713e+03	-2.20380878238302e-06,2.74084317391372e-07
9.31021621621623e+03	-2.35821333893640e-06,2.96737998983635e-07
9.41031531531533e+03	-2.52177140431359e-06,3.21018622813490e-07
9.51041441441443e+03	-2.69493441026522e-06,3.47026693399940e-07
9.61051351351353e+03	-2.87817211846800e-06,3.74868027184904e-07
9.71061261261263e+03	-3.07197324315310e-06,4.04653994808124e-07
9.81071171171173e+03	-3.27684609284796e-06,4.36501773283403e-07
9.91081081081083e+03	-3.49331923183143e-06,4.70534608468816e-07
1.00109099099099e+04	-3.72194216192369e-06,5.06882088232556e-07
1.01110090090090e+04	-3.96328602525104e-06,5.45680426743602e-07
1.02111081081081e+04	-4.21794432865048e-06,5.87072760317076e-07
1.03112072072072e+04	-4.48653369039780e-06,6.31209455282467e-07
1.04113063063063e+04	-4.76969460996925e-06,6.78248428341436e-07
1.05114054054054e+04	-5.06809226156878e-06,7.28355479916685e-07
1.06115045045045e+04	-5.38241731217853e-06,7.81704641007113e-07
1.07116036036036e+04	-5.71338676491626e-06,8.38478534084009e-07
1.08117027027027e+04	-6.06174482850934e-06,8.98868748591625e-07
1.09118018018018e+04	-6.42826381372366e-06,9.63076231630927e-07
1.10119009009009e+04	-6.81374505761291e-06,1.03131169443743e-06
1.11120000000000e+04	-7.21901987648536e-06,1.10379603528227e-06
1.12120990990991e+04	-7.64495054851447e-06,1.18076077945424e-06
1.13121981981982e+04	-8.09243132695136e-06,1.26244853701677e-06
1.14122972972973e+04	-8.56238948493331e-06,1.34911347903806e-06
1.15123963963964e+04	-9.05578639291111e-06,1.44102183305944e-06
1.16124954954955e+04	-9.57361862975960e-06,1.53845239856163e-06
1.17125945945946e+04	-1.01169191286688e-05,1.64169708324454e-06
1.18126936936937e+04	-1.06867583589522e-05,1.75106146096244e-06
1.19127927927928e+04	-1.12842455449476e-05,1.86686535219866e-06
1.20128918918919e+04	-1.19105299232312e-05,1.98944342797727e-06
1.21129909909910e+04	-1.25668020393991e-05,2.11914583819424e-06
1.22130900900901e+04	-1.32542950857265e-05,2.25633886534017e-06
1.23131891891892e+04	-1.39742862810504e-05,2.40140560465648e-06
1.24132882882883e+04	-1.47280982942733e-05,2.55474667182938e-06
1.25133873873874e+04	-1.55171007129378e-05,2.71678093931356e-06
1.26134864864865e+04	-1.63427115583668e-05,2.88794630249276e-06
1.27135855855856e+04	-1.72063988489204e-05,3.06870047690378e-06
1.28136846846847e+04	-1.81096822129784e-05,3.25952182778166e-06
1.29137837837838e+04	-1.90541345533089e-05,3.46091023329085e-06
1.30138828828829e+04	-2.00413837645455e-05,3.67338798282982e-06
1.31139819819820e+04	-2.10731145055601e-05,3.89750071185086e-06
1.32140810810811e+04	-2.21510700285756e-05,4.13381837474052e-06
1.33141801801802e+04	-2.32770540669359e-05,4.38293625732642e-06
1.34142792792793e+04	-2.44529327835157e-05,4.64547603067580e-06
1.35143783783784e+04	-2.56806367818235e-05,4.92208684792081e-06
1.36144774774775e+04	-2.69621631819301e-05,5.21344648590262e-06
1.37145765765766e+04	-2.82995777634258e-05,5.52026253353754e-06
1.38146756756757e+04	-2.96950171776950e-05,5.84327362886152e-06
1.39147747747748e+04	-3.11506912318779e-05,6.18325074681555e-06
1.40148738738739e+04	-3.26688852469726e-05,6.54099853993195e-06
1.41149729729730e+04	-3.42519624926277e-05,6.91735673415231e-06
1.42150720720721e+04	-3.59023667012628e-05,7.31320158213414e-06
1.43151711711712e+04	-3.76226246642546e-05,7.72944737648614e-06
1.44152702702703e+04	-3.94153489130185e-05,8.16704802554186e-06
1.45153693693694e+04	-4.12832404879395e-05,8.62699869428435e-06
1.46154684684685e+04	-4.32290917981980e-05,9.11033751325763e-06
1.47155675675676e+04	-4.52557895756417e-05,9.61814735844187e-06
1.48156666666667e+04	-4.73663179260103e-05,1.01515577050530e-05
1.49157657657658e+04	-4.95637614808903e-05,1.07117465585792e-05
1.50158648648649e+04	-5.18513086539451e-05,1.12999424663424e-05
1.51159639639640e+04	-5.42322550050861e-05,1.19174266130869e-05
1.52160630630631e+04	-5.67100067163637e-05,1.25655350043441e-05
1.53161621621622e+04	-5.92880841835448e-05,1.32456607413152e-05
1.54162612612613e+04	-6.19701257274548e-05,1.39592563913500e-05
1.55163603603604e+04	-6.47598914293321e-05,1.47078364582102e-05
1.56164594594595e+04	-6.76612670945979e-05,1.54929799565475e-05
1.57165585585586e+04	-7.06782683496175e-05,1.63163330951780e-05
1.58166576576577e+04	-7.38150448762007e-05,1.71796120739938e-05
1.59167567567568e+04	-7.70758847887676e-05,1.80846059995715e-05
1.60168558558559e+04	-8.04652191592842e-05,1.90331799248131e-05
1.61169549549550e+04	-8.39876266953079e-05,2.00272780180670e-05
1.62170540540541e+04	-8.76478385766110e-05,2.10689268677145e-05
1.63171531531532e+04	-9.14507434561640e-05,2.21602389281215e-05
1.64172522522523e+04	-9.54013926313732e-05,2.33034161135260e-05
1.65173513513514e+04	-9.95050053917830e-05,2.45007535464381e-05
1.66174504504505e+04	-1.03766974549642e-04,2.57546434676399e-05
1.67175495495496e+04	-1.08192872160005e-04,2.70675793151024e-05
1.68176486486487e+04	-1.12788455437281e-04,2.84421599795959e-05
1.69177477477478e+04	-1.17559672875427e-04,2.98810942450717e-05
1.70178468468469e+04	-1.22512670579248e-04,3.13872054223145e-05
1.71179459459460e+04	-1.27653798814592e-04,3.29634361847518e-05
1.72180450450451e+04	-1.32989618785473e-04,3.46128536158473e-05
1.73181441441442e+04	-1.38526909646520e-04,3.63386544778669e-05
1.74182432432433e+04	-1.44272675759449e-04,3.81441707123936e-05
1.75183423423424e+04	-1.50234154202672e-04,4.00328751831833e-05
1.76184414414415e+04	-1.56418822543352e-04,4.20083876731394e-05
1.77185405405406e+04	-1.62834406881769e-04,4.40744811470054e-05
1.78186396396397e+04	-1.69488890178144e-04,4.62350882924548e-05
1.79187387387388e+04	-1.76390520872486e-04,4.84943083527537e-05
1.80188378378379e+04	-1.83547821808449e-04,5.08564142649187e-05
1.81189369369370e+04	-1.90969599472625e-04,5.33258601178791e-05
1.82190360360361e+04	-1.98664953561219e-04,5.59072889458019e-05
